Brewery,Beer Name,Beer Style,Beer ABV,Beer IBU,Beer Rating,Beer Total Ratings,Beer Added Date
Birdsong Brewing Co.,Paradise City Infused With Coffee,IPA - American,"
4.8% ABV ","
45 IBU ",(4.06),"
30 Ratings ","
Added 02/21/19 "
Birdsong Brewing Co.,Orange Blossom Special,Pale Ale - American,"
7.2% ABV ","
70 IBU ",(3.49),"
27 Ratings ","
Added 01/22/16 "
Birdsong Brewing Co.,Berry Superstitious,Farmhouse Ale - Saison,"
5.2% ABV ","
10 IBU ",(3.81),"
28 Ratings ","
Added 06/30/17 "
Birdsong Brewing Co.,Rum B.A. Rich Girl,Porter - Other,"
8.5% ABV ","
15 IBU ",(3.59),"
30 Ratings ","
Added 01/20/19 "
Birdsong Brewing Co.,Fat Tuesday,Sour - Fruited,"
8.3% ABV ","
15 IBU ",(3.85),"
30 Ratings ","
Added 04/18/19 "
Birdsong Brewing Co.,Extraordinary Machine,Farmhouse Ale - Saison,"
6.9% ABV ","
25 IBU ",(3.47),"
25 Ratings ","
Added 03/31/18 "
Birdsong Brewing Co.,Noix De Coco Folie,Porter - Other,"
8.5% ABV ","
15 IBU ",(4.02),"
28 Ratings ","
Added 01/17/19 "
Birdsong Brewing Co.,Rum Barrel-Aged Dirty Bird,Brown Ale - Imperial / Double,"
9% ABV ","
50 IBU ",(4.02),"
29 Ratings ","
Added 10/10/19 "
Birdsong Brewing Co.,Hello Operator,Bock - Doppelbock,"
7.6% ABV ","
25 IBU ",(3.95),"
27 Ratings ","
Added 12/04/20 "
Birdsong Brewing Co.,Burnadette Nur,IPA - Imperial / Double,"
9% ABV ","
96 IBU ",(4.28),"
28 Ratings ","
Added 01/07/21 "
Birdsong Brewing Co.,One-off,Scotch Ale / Wee Heavy,"
8.7% ABV ","
N/A IBU ",(3.76),"
29 Ratings ","
Added 09/28/14 "
Birdsong Brewing Co.,Wake Up Porter Coconut,Porter - American,"
5.8% ABV ","
N/A IBU ",(4.02),"
27 Ratings ","
Added 10/13/17 "
Birdsong Brewing Co.,Peace Frog,IPA - Red,"
7.9% ABV ","
60 IBU ",(4.11),"
28 Ratings ","
Added 03/21/19 "
Birdsong Brewing Co.,"Oops, Pow, Surprise",IPA - Triple,"
10.2% ABV ","
50 IBU ",(3.94),"
27 Ratings ","
Added 08/17/19 "
Birdsong Brewing Co.,Oh My Darling Clementine IPA,IPA - American,"
N/A ABV ","
N/A IBU ",(3.62),"
21 Ratings ","
Added 12/06/12 "
Birdsong Brewing Co.,Higher Ground With Jalapenos,IPA - American,"
7% ABV ","
65 IBU ",(4.02),"
26 Ratings ","
Added 01/01/16 "
Birdsong Brewing Co.,So Says I,Pale Ale - American,"
5% ABV ","
30 IBU ",(3.72),"
25 Ratings ","
Added 09/16/16 "
Birdsong Brewing Co.,Imperial Kolsch,Kölsch,"
8.5% ABV ","
15 IBU ",(3.73),"
23 Ratings ","
Added 06/23/17 "
Birdsong Brewing Co.,Wake Up Porter With Habenero,Porter - American,"
5.8% ABV ","
N/A IBU ",(3.89),"
26 Ratings ","
Added 08/26/17 "
Birdsong Brewing Co.,Deep Purple,Cream Ale,"
5.2% ABV ","
10 IBU ",(3.68),"
24 Ratings ","
Added 11/10/17 "
Birdsong Brewing Co.,Saison My Name,Farmhouse Ale - Saison,"
N/A ABV ","
N/A IBU ",(3.44),"
25 Ratings ","
Added 03/02/18 "
Birdsong Brewing Co.,BADA BING Double Pumpkin Porter,Porter - Imperial / Double,"
8.3% ABV ","
10 IBU ",(3.84),"
27 Ratings ","
Added 09/24/20 "
Birdsong Brewing Co.,Minimum Wage,IPA - American,"
5.8% ABV ","
N/A IBU ",(3.28),"
17 Ratings ","
Added 12/10/11 "
Birdsong Brewing Co.,Gose,Sour - Gose,"
N/A ABV ","
N/A IBU ",(3.25),"
22 Ratings ","
Added 07/31/14 "
Birdsong Brewing Co.,Cruel Summer,Belgian Blonde,"
4.5% ABV ","
N/A IBU ",(3.71),"
22 Ratings ","
Added 10/06/17 "
Birdsong Brewing Co.,World's Fair- Chocolate Peanut Butter Blonde Stout,Stout - Other,"
5.7% ABV ","
N/A IBU ",(3.89),"
25 Ratings ","
Added 07/06/18 "
Birdsong Brewing Co.,Lean On Me,IPA - Red,"
5.6% ABV ","
35 IBU ",(3.65),"
27 Ratings ","
Added 07/14/18 "
Birdsong Brewing Co.,Oh Good Grief,IPA - Triple,"
12% ABV ","
N/A IBU ",(3.81),"
25 Ratings ","
Added 03/17/19 "
Birdsong Brewing Co.,Marky Mark And The Brunchy Brunch Stout,Stout - American,"
8.1% ABV ","
15 IBU ",(4.27),"
17 Ratings ","
Added 03/13/14 "
Birdsong Brewing Co.,Rill Rill,Sour - Other,"
5.8% ABV ","
22 IBU ",(3.89),"
24 Ratings ","
Added 04/21/17 "
Birdsong Brewing Co.,Ipa For ALS,IPA - American,"
6.4% ABV ","
55 IBU ",(4.02),"
22 Ratings ","
Added 07/14/17 "
Birdsong Brewing Co.,Hotel Yorba,Belgian Blonde,"
4.2% ABV ","
N/A IBU ",(3.74),"
24 Ratings ","
Added 07/28/17 "
Birdsong Brewing Co.,Milk & Honey,Stout - Milk / Sweet,"
6% ABV ","
N/A IBU ",(3.75),"
23 Ratings ","
Added 08/04/17 "
Birdsong Brewing Co.,Katmandu Blood Orange IPA,IPA - New England,"
4.7% ABV ","
40 IBU ",(3.35),"
25 Ratings ","
Added 09/14/19 "
Birdsong Brewing Co.,Hop the Fence IPA,IPA - New England,"
6% ABV ","
60 IBU ",(4.11),"
23 Ratings ","
Added 01/27/18 "
Birdsong Brewing Co.,Sour Mash Stout With Raspberries,Stout - American,"
4% ABV ","
N/A IBU ",(3.62),"
13 Ratings ","
Added 11/16/14 "
Birdsong Brewing Co.,My Bloody Valentine,IPA - American,"
5.2% ABV ","
50 IBU ",(3.83),"
18 Ratings ","
Added 02/13/15 "
Birdsong Brewing Co.,Freedom,Pale Ale - American,"
5.5% ABV ","
42 IBU ",(3.8),"
10 Ratings ","
Added 02/24/18 "
Birdsong Brewing Co.,Boat Shaped Horse,Sour - Flanders Red Ale,"
7% ABV ","
15 IBU ",(3.9),"
24 Ratings ","
Added 11/01/18 "
Birdsong Brewing Co.,Philosophers & Fools Brut Ale With Blueberries And Elderflower,Pale Ale - American,"
6% ABV ","
20 IBU ",(3.58),"
20 Ratings ","
Added 10/10/19 "
Birdsong Brewing Co.,Ballads From Deep Gap Ale w/ Ginger & Peppercorn,Farmhouse Ale - Saison,"
6.5% ABV ","
35 IBU ",(3.86),"
23 Ratings ","
Added 07/11/20 "
Birdsong Brewing Co.,Better Days Pale Ale,Pale Ale - American,"
5.2% ABV ","
43 IBU ",(3.8),"
19 Ratings ","
Added 10/22/20 "
Birdsong Brewing Co.,The Pusher,Farmhouse Ale - Saison,"
5.8% ABV ","
5 IBU ",(3.48),"
16 Ratings ","
Added 09/23/16 "
Birdsong Brewing Co.,Biere De Femme - Apricot Blonde,Blonde Ale,"
5.2% ABV ","
30 IBU ",(3.99),"
19 Ratings ","
Added 03/08/19 "
Birdsong Brewing Co.,Farewell Transmission,Farmhouse Ale - Saison,"
4.7% ABV ","
15 IBU ",(3.76),"
18 Ratings ","
Added 11/27/19 "
Birdsong Brewing Co.,Star Exploding In Slow Motion,Sour - Fruited,"
7% ABV ","
30 IBU ",(3.68),"
17 Ratings ","
Added 06/04/20 "
Birdsong Brewing Co.,New Addition (batch #1),Sour - Other,"
N/A ABV ","
N/A IBU ",(N/A),"
2 Ratings ","
Added 01/18/11 "
Birdsong Brewing Co.,Susie Q,Smoked Beer,"
N/A ABV ","
N/A IBU ",(3.75),"
17 Ratings ","
Added 02/11/15 "
Birdsong Brewing Co.,ME WANT COOKIE,Stout - Other,"
6.7% ABV ","
N/A IBU ",(3.56),"
18 Ratings ","
Added 03/27/15 "
Birdsong Brewing Co.,Suede,Sour - Gose,"
5.7% ABV ","
10 IBU ",(3.99),"
20 Ratings ","
Added 09/08/17 "
Birdsong Brewing Co.,Sunken Treasure,IPA - Rye,"
6.7% ABV ","
50 IBU ",(3.8),"
16 Ratings ","
Added 11/14/19 "
Birdsong Brewing Co.,Dark Star,Stout - Milk / Sweet,"
7% ABV ","
20 IBU ",(3.97),"
17 Ratings ","
Added 02/10/17 "
Birdsong Brewing Co.,Hop Blitz,Sour - Berliner Weisse,"
3% ABV ","
5 IBU ",(3.42),"
21 Ratings ","
Added 03/12/17 "
Birdsong Brewing Co.,Redux Hoppy Lager,Lager - American Light,"
5.1% ABV ","
30 IBU ",(3.95),"
19 Ratings ","
Added 09/27/18 "
Birdsong Brewing Co.,Head Over Heals,Stout - American,"
9% ABV ","
N/A IBU ",(4.15),"
17 Ratings ","
Added 02/19/19 "
Birdsong Brewing Co.,No Surprises,Porter - Imperial / Double,"
8.5% ABV ","
25 IBU ",(4),"
18 Ratings ","
Added 01/31/20 "
Birdsong Brewing Co.,Good Feeling Infused W/ Thai Tea,Sour - Other,"
5.6% ABV ","
10 IBU ",(3.99),"
19 Ratings ","
Added 01/24/19 "
Birdsong Brewing Co.,Dead Flowers Rye Pale Ale,Pale Ale - American,"
5.3% ABV ","
40 IBU ",(3.65),"
13 Ratings ","
Added 12/31/20 "
Birdsong Brewing Co.,Dubbel Barrel,Belgian Dubbel,"
N/A ABV ","
N/A IBU ",(N/A),"
7 Ratings ","
Added 02/13/11 "
Birdsong Brewing Co.,Streetfighter MAS,IPA - Sour,"
5.6% ABV ","
30 IBU ",(3.62),"
19 Ratings ","
Added 09/20/18 "
Birdsong Brewing Co.,Tiny Dancer,Farmhouse Ale - Saison,"
3.7% ABV ","
10 IBU ",(4),"
15 Ratings ","
Added 04/14/19 "
Birdsong Brewing Co.,Stacy’s Mom,Grisette,"
N/A ABV ","
N/A IBU ",(3.81),"
17 Ratings ","
Added 09/12/19 "
Birdsong Brewing Co.,Cotton Branch Chai Spice Porter,Porter - Other,"
6.7% ABV ","
20 IBU ",(3.77),"
16 Ratings ","
Added 01/18/20 "
Birdsong Brewing Co.,Rustic Saison,Farmhouse Ale - Saison,"
N/A ABV ","
N/A IBU ",(3.5),"
16 Ratings ","
Added 01/26/12 "
Birdsong Brewing Co.,Mexicali Stout With Reaper,Stout - Other,"
5.8% ABV ","
35 IBU ",(4.02),"
16 Ratings ","
Added 12/08/17 "
Birdsong Brewing Co.,Higher Ground W/ Lemon Drop Hop Oil,IPA - American,"
7% ABV ","
N/A IBU ",(3.84),"
19 Ratings ","
Added 03/08/18 "
Birdsong Brewing Co.,Bless This Mess,Stout - Oatmeal,"
7.2% ABV ","
25 IBU ",(3.73),"
15 Ratings ","
Added 08/04/18 "
Birdsong Brewing Co.,Ember,Farmhouse Ale - Saison,"
6.7% ABV ","
10 IBU ",(3.94),"
18 Ratings ","
Added 10/18/18 "
Birdsong Brewing Co.,Back Pocket Dry-Hopped Sour,Sour - Other,"
4.3% ABV ","
10 IBU ",(4.04),"
17 Ratings ","
Added 11/15/18 "
Birdsong Brewing Co.,Hazy In Love,IPA - New England,"
6.2% ABV ","
40 IBU ",(3.85),"
17 Ratings ","
Added 08/07/19 "
Birdsong Brewing Co.,Oaked Higher Ground IPA,IPA - American,"
N/A ABV ","
N/A IBU ",(3.78),"
17 Ratings ","
Added 06/08/12 "
Birdsong Brewing Co.,Let It Gose,Sour - Gose,"
4.2% ABV ","
N/A IBU ",(3.92),"
15 Ratings ","
Added 07/31/14 "
Birdsong Brewing Co.,Mexican Stout Aged In Wine Barrels,Stout - American,"
6% ABV ","
50 IBU ",(3.41),"
16 Ratings ","
Added 02/21/15 "
Birdsong Brewing Co.,Re-Hash,Kölsch,"
5.5% ABV ","
8 IBU ",(4.02),"
16 Ratings ","
Added 10/20/17 "
Birdsong Brewing Co.,Kissing the Lipless,Blonde Ale,"
4.5% ABV ","
N/A IBU ",(3.57),"
15 Ratings ","
Added 12/15/17 "
Birdsong Brewing Co.,#onlyinnoda,Sour - Fruited,"
5.5% ABV ","
20 IBU ",(4.03),"
15 Ratings ","
Added 04/06/19 "
Birdsong Brewing Co.,Finer Feelings Sour - Chardonnay Barrel-Aged,Sour - Other,"
5.5% ABV ","
10 IBU ",(3.89),"
13 Ratings ","
Added 12/04/20 "
Birdsong Brewing Co.,Sweet Leaf Pale Ale,Pale Ale - American,"
6.1% ABV ","
30 IBU ",(3.84),"
14 Ratings ","
Added 03/14/13 "
Birdsong Brewing Co.,Jailhouse Rock,Blonde Ale,"
N/A ABV ","
N/A IBU ",(3.64),"
16 Ratings ","
Added 10/10/14 "
Birdsong Brewing Co.,Beeramid Party Pale,Pale Ale - American,"
6.5% ABV ","
50 IBU ",(3.68),"
11 Ratings ","
Added 04/28/17 "
Birdsong Brewing Co.,Chapter Book,Winter Warmer,"
7.5% ABV ","
50 IBU ",(3.89),"
14 Ratings ","
Added 12/22/17 "
Birdsong Brewing Co.,Spice Spice Baby,Pumpkin / Yam Beer,"
8% ABV ","
10 IBU ",(4.22),"
16 Ratings ","
Added 09/13/18 "
Birdsong Brewing Co.,Hope Is Big,Grisette,"
4% ABV ","
20 IBU ",(3.77),"
12 Ratings ","
Added 07/13/19 "
Birdsong Brewing Co.,Big Mouth - West Coast-style IPA,IPA - American,"
6.2% ABV ","
55 IBU ",(3.97),"
14 Ratings ","
Added 03/04/21 "
Birdsong Brewing Co.,Tagalong Blonde,Blonde Ale,"
4.2% ABV ","
15 IBU ",(3.2),"
14 Ratings ","
Added 01/08/16 "
Birdsong Brewing Co.,South Tacoma Way,Farmhouse Ale - Saison,"
7.2% ABV ","
N/A IBU ",(3.65),"
10 Ratings ","
Added 05/01/16 "
Birdsong Brewing Co.,Cycle of Trust,Red Ale - American Amber / Red,"
5.2% ABV ","
25 IBU ",(4.02),"
11 Ratings ","
Added 10/21/16 "
Birdsong Brewing Co.,Turtles All the Way Down,Barleywine - American,"
11.5% ABV ","
65 IBU ",(3.22),"
15 Ratings ","
Added 04/02/17 "
Birdsong Brewing Co.,Open Streets 704 Collab #2,Farmhouse Ale - Saison,"
5.8% ABV ","
35 IBU ",(3.7),"
16 Ratings ","
Added 05/01/19 "
Birdsong Brewing Co.,Dixie Porter,Porter - Other,"
N/A ABV ","
N/A IBU ",(3.39),"
14 Ratings ","
Added 06/10/12 "
Birdsong Brewing Co.,Joy Second Runnings Belgian Abbey,Belgian Dubbel,"
4.5% ABV ","
N/A IBU ",(3.02),"
11 Ratings ","
Added 03/27/14 "
Birdsong Brewing Co.,School's Out Rye IPA,Rye Beer,"
6.9% ABV ","
N/A IBU ",(N/A),"
8 Ratings ","
Added 06/05/14 "
Birdsong Brewing Co.,Celia Dark Carrot Saison,Farmhouse Ale - Saison,"
N/A ABV ","
N/A IBU ",(3.5),"
14 Ratings ","
Added 05/02/15 "
Birdsong Brewing Co.,Revolution Song (Rum Barrel Aged),Belgian Tripel,"
9.2% ABV ","
30 IBU ",(3.98),"
12 Ratings ","
Added 04/01/16 "
Birdsong Brewing Co.,You Can Have the Crown,Sour - Gose,"
6% ABV ","
10 IBU ",(3.9),"
13 Ratings ","
Added 11/11/16 "
Birdsong Brewing Co.,Red Dress,Extra Special / Strong Bitter,"
5.3% ABV ","
33 IBU ",(3.7),"
10 Ratings ","
Added 10/27/17 "
Birdsong Brewing Co.,Mean Mistreater,Pale Ale - American,"
4.7% ABV ","
N/A IBU ",(N/A),"
7 Ratings ","
Added 03/17/18 "
Birdsong Brewing Co.,Ship of Fools W/ Coconut And Lime,Cream Ale,"
4.8% ABV ","
20 IBU ",(3.98),"
13 Ratings ","
Added 04/27/18 "
Birdsong Brewing Co.,Bootylicious,IPA - White,"
4% ABV ","
30 IBU ",(3.57),"
15 Ratings ","
Added 07/27/18 "
Birdsong Brewing Co.,I Blue Myself,Sour - Other,"
4.3% ABV ","
N/A IBU ",(3.83),"
12 Ratings ","
Added 11/11/18 "
Birdsong Brewing Co.,Rye Pale Ale,Rye Beer,"
N/A ABV ","
N/A IBU ",(3.44),"
12 Ratings ","
Added 10/11/11 "
Birdsong Brewing Co.,London Calling,English Mild Ale,"
N/A ABV ","
N/A IBU ",(3.13),"
12 Ratings ","
Added 06/01/12 "
Birdsong Brewing Co.,Raspberry Berliner Weiss,Sour - Berliner Weisse,"
6.5% ABV ","
35 IBU ",(3.81),"
13 Ratings ","
Added 10/26/13 "
Birdsong Brewing Co.,American Pie,Wheat Beer - American Pale Wheat,"
4% ABV ","
N/A IBU ",(3.54),"
13 Ratings ","
Added 02/20/14 "
Birdsong Brewing Co.,Blueberry Hill Saison,Farmhouse Ale - Saison,"
4.8% ABV ","
15 IBU ",(3.4),"
10 Ratings ","
Added 09/12/14 "
Birdsong Brewing Co.,Freddie Freeloader,IPA - Imperial / Double,"
N/A ABV ","
N/A IBU ",(3.39),"
13 Ratings ","
Added 08/14/15 "
Birdsong Brewing Co.,All Blues,Blonde Ale,"
N/A ABV ","
N/A IBU ",(3.59),"
11 Ratings ","
Added 10/23/15 "
Birdsong Brewing Co.,Duality (Raspberry),Stout - American,"
6% ABV ","
10 IBU ",(3.98),"
11 Ratings ","
Added 08/19/16 "
Birdsong Brewing Co.,Karma Chameleon,Sour - Berliner Weisse,"
3% ABV ","
5 IBU ",(N/A),"
9 Ratings ","
Added 10/07/16 "
Birdsong Brewing Co.,Lazy Bird Brown W/ Toasted Pecans & Vanilla,Brown Ale - Other,"
5.5% ABV ","
N/A IBU ",(3.9),"
10 Ratings ","
Added 09/15/17 "
Birdsong Brewing Co.,Fake Plastic Trees Infused With Comet & Eureka Hops,Wheat Beer - American Pale Wheat,"
6% ABV ","
N/A IBU ",(3.6),"
13 Ratings ","
Added 07/01/18 "
Birdsong Brewing Co.,Open Streets 704 Collab #1,Farmhouse Ale - Saison,"
5.8% ABV ","
35 IBU ",(3.68),"
11 Ratings ","
Added 05/01/19 "
Birdsong Brewing Co.,Flight Test IPA,IPA - American,"
6% ABV ","
55 IBU ",(3.83),"
12 Ratings ","
Added 09/03/20 "
Birdsong Brewing Co.,Odalisque,Lager - Munich Dunkel,"
5% ABV ","
17 IBU ",(3.71),"
13 Ratings ","
Added 11/05/20 "
Birdsong Brewing Co.,Ugly Duckling American Sour,American Wild Ale,"
5.6% ABV ","
N/A IBU ",(N/A),"
2 Ratings ","
 Added 08/03/11 "
Birdsong Brewing Co.,Flamenco Sketches,Sour - Flanders Red Ale,"
5% ABV ","
N/A IBU ",(3.6),"
12 Ratings ","
Added 11/13/15 "
Birdsong Brewing Co.,Pink Robots With Plums Cask,Sour - Other,"
4.9% ABV ","
N/A IBU ",(3.82),"
11 Ratings ","
Added 05/27/16 "
Birdsong Brewing Co.,Belgian Dubble,Belgian Dubbel,"
6.5% ABV ","
20 IBU ",(3.04),"
12 Ratings ","
Added 03/05/17 "
Birdsong Brewing Co.,Dancing Days,Sour - Gose,"
5.7% ABV ","
N/A IBU ",(3.75),"
12 Ratings ","
Added 09/06/18 "
Birdsong Brewing Co.,Sabotage,Stout - Oatmeal,"
5.9% ABV ","
20 IBU ",(N/A),"
9 Ratings ","
Added 04/13/19 "
Birdsong Brewing Co.,Okie From Muskogee,Red Ale - Irish,"
6% ABV ","
20 IBU ",(N/A),"
9 Ratings ","
Added 03/13/20 "
Birdsong Brewing Co.,Coffee Oatmeal Stout,Stout - Other,"
6.3% ABV ","
N/A IBU ",(3.6),"
12 Ratings ","
Added 01/20/12 "
Birdsong Brewing Co.,Plum Blonde,Blonde Ale,"
N/A ABV ","
N/A IBU ",(3.58),"
10 Ratings ","
Added 04/27/12 "
Birdsong Brewing Co.,Snowden's Jig,IPA - Black / Cascadian Dark Ale,"
6% ABV ","
60 IBU ",(N/A),"
8 Ratings ","
Added 01/30/14 "
Birdsong Brewing Co.,Under The Sea,Farmhouse Ale - Saison,"
N/A ABV ","
N/A IBU ",(4.05),"
11 Ratings ","
Added 04/17/14 "
Birdsong Brewing Co.,Cowgirl Boots Maple Milk Stout,Stout - Milk / Sweet,"
5% ABV ","
10 IBU ",(N/A),"
9 Ratings ","
Added 12/19/14 "
Birdsong Brewing Co.,Shamrocks And Shenanigans,Red Ale - Irish,"
7.2% ABV ","
20 IBU ",(3.75),"
12 Ratings ","
Added 03/18/16 "
Birdsong Brewing Co.,Duality (Blueberry),Stout - American,"
6% ABV ","
10 IBU ",(4.08),"
10 Ratings ","
Added 08/19/16 "
Birdsong Brewing Co.,Cross Town Traffic,Farmhouse Ale - Saison,"
5.9% ABV ","
N/A IBU ",(3.64),"
11 Ratings ","
Added 09/25/16 "
Birdsong Brewing Co.,Run the Jewels,IPA - Belgian,"
N/A ABV ","
N/A IBU ",(4.15),"
12 Ratings ","
Added 12/11/16 "
Birdsong Brewing Co.,Eric's Bday Black IPA,IPA - Black / Cascadian Dark Ale,"
7% ABV ","
69 IBU ",(N/A),"
8 Ratings ","
Added 01/22/17 "
Birdsong Brewing Co.,Ambling Alp,IPA - American,"
7.2% ABV ","
50 IBU ",(3.71),"
12 Ratings ","
Added 10/14/17 "
Birdsong Brewing Co.,Street Fighter,IPA - Sour,"
5.6% ABV ","
N/A IBU ",(3.92),"
12 Ratings ","
Added 09/20/18 "
Birdsong Brewing Co.,Malt of the Wild,Barleywine - American,"
11.6% ABV ","
N/A IBU ",(N/A),"
8 Ratings ","
Added 10/24/14 "
Birdsong Brewing Co.,Freddy Freeloader,IPA - American,"
5.4% ABV ","
N/A IBU ",(N/A),"
8 Ratings ","
Added 12/05/14 "
Birdsong Brewing Co.,Effigy,Belgian Dubbel,"
8% ABV ","
20 IBU ",(4.14),"
11 Ratings ","
Added 11/06/15 "
Birdsong Brewing Co.,Lazy Bird Brown (w/ Irish Cream),Brown Ale - American,"
N/A ABV ","
N/A IBU ",(3.63),"
10 Ratings ","
Added 03/13/16 "
Birdsong Brewing Co.,Walking On Sunshine,Blonde Ale,"
4.7% ABV ","
15 IBU ",(3.68),"
11 Ratings ","
Added 04/22/16 "
Birdsong Brewing Co.,Wake Up Porter With Hazelnut & Vanilla,Porter - Other,"
5.8% ABV ","
N/A IBU ",(4.21),"
11 Ratings ","
Added 09/30/16 "
Birdsong Brewing Co.,Our House,IPA - White,"
6.2% ABV ","
N/A IBU ",(N/A),"
7 Ratings ","
Added 07/29/17 "
Birdsong Brewing Co.,Cluster Shucker,Stout - Oyster,"
6.3% ABV ","
N/A IBU ",(N/A),"
8 Ratings ","
Added 11/23/17 "
Birdsong Brewing Co.,Dry Hopped Sunshine,Sour - Gose,"
4.9% ABV ","
N/A IBU ",(3.75),"
10 Ratings ","
Added 05/20/18 "
Birdsong Brewing Co.,Black Bird Hibiscus Petals,Sour - Other,"
5.1% ABV ","
N/A IBU ",(3.91),"
11 Ratings ","
Added 11/03/18 "
Birdsong Brewing Co.,Mettavolution,IPA - American,"
6.5% ABV ","
40 IBU ",(N/A),"
9 Ratings ","
Added 07/11/19 "
Birdsong Brewing Co.,Incident At Isla Nublar,Stout - American,"
8% ABV ","
N/A IBU ",(4.28),"
10 Ratings ","
Added 06/17/16 "
Birdsong Brewing Co.,Pink Moon,Sour - Gose,"
6.2% ABV ","
10 IBU ",(N/A),"
7 Ratings ","
Added 08/12/16 "
Birdsong Brewing Co.,Little Room With Tangerine & Hibiscus,Belgian Blonde,"
4.5% ABV ","
15 IBU ",(3.88),"
10 Ratings ","
Added 12/09/17 "
Birdsong Brewing Co.,Sazerac Rye,Rye Beer,"
N/A ABV ","
N/A IBU ",(N/A),"
6 Ratings ","
Added 05/04/18 "
Birdsong Brewing Co.,Sabotage,Stout - Oatmeal,"
5.9% ABV ","
20 IBU ",(4.23),"
10 Ratings ","
Added 04/06/19 "
Birdsong Brewing Co.,Ocean Breathes Salty,Farmhouse Ale - Saison,"
4.2% ABV ","
8 IBU ",(N/A),"
8 Ratings ","
Added 05/17/19 "
Birdsong Brewing Co.,Better Kveik In Color Citrus Ale,Kvass,"
5% ABV ","
20 IBU ",(N/A),"
9 Ratings ","
Added 08/23/19 "
Birdsong Brewing Co.,EP Single-Hop Pale Ale W/ Loral Hops,Pale Ale - American,"
4.5% ABV ","
30 IBU ",(N/A),"
6 Ratings ","
Added 08/20/20 "
Birdsong Brewing Co.,Imperial Oatmeal And Raisin Porter,Porter - Imperial / Double,"
8.5% ABV ","
N/A IBU ",(N/A),"
9 Ratings ","
Added 01/02/21 "
Birdsong Brewing Co.,Defroster,Belgian Strong Dark Ale,"
10.5% ABV ","
N/A IBU ",(N/A),"
6 Ratings ","
Added 03/16/12 "
Birdsong Brewing Co.,Love Thy Neighbor (with Mango),Pale Ale - American,"
N/A ABV ","
N/A IBU ",(N/A),"
8 Ratings ","
Added 03/20/14 "
Birdsong Brewing Co.,Double Dry Hopped Higher Ground,IPA - American,"
N/A ABV ","
N/A IBU ",(N/A),"
9 Ratings ","
Added 08/29/14 "
Birdsong Brewing Co.,St Tuber Abbey W/ Vanilla Bean,Brown Ale - Belgian,"
6.7% ABV ","
25 IBU ",(N/A),"
8 Ratings ","
Added 09/27/14 "
Birdsong Brewing Co.,EP Single Hop El Dorado,Pale Ale - American,"
5.4% ABV ","
N/A IBU ",(N/A),"
8 Ratings ","
Added 12/25/15 "
Birdsong Brewing Co.,Double Dry Hopped Say It To My Face Cask,Red Ale - Imperial / Double,"
8% ABV ","
N/A IBU ",(N/A),"
7 Ratings ","
Added 03/11/16 "
Birdsong Brewing Co.,Juan Direction Jalapeno Pale Ale,American Wild Ale,"
5.5% ABV ","
N/A IBU ",(N/A),"
7 Ratings ","
Added 07/14/16 "
Birdsong Brewing Co.,Paradise City W/ Idaho #7,IPA - Session / India Session Ale,"
4.8% ABV ","
N/A IBU ",(N/A),"
8 Ratings ","
Added 04/09/17 "
Birdsong Brewing Co.,Free Will Pale Ale (Infusion With Chamomile),Pale Ale - American,"
N/A ABV ","
N/A IBU ",(N/A),"
7 Ratings ","
Added 09/03/17 "
Birdsong Brewing Co.,Just Like Heaven,IPA - American,"
7% ABV ","
50 IBU ",(N/A),"
9 Ratings ","
Added 06/10/18 "
Birdsong Brewing Co.,Lucy In the Sky,Lager - Pale,"
4.8% ABV ","
33 IBU ",(N/A),"
2 Ratings ","
Added 06/18/18 "
Birdsong Brewing Co.,La Vie En Lavender,Sour - Other,"
4.5% ABV ","
10 IBU ",(N/A),"
7 Ratings ","
Added 07/20/18 "
Birdsong Brewing Co.,Paradise City Coffee,IPA - American,"
4.8% ABV ","
45 IBU ",(N/A),"
6 Ratings ","
Added 02/19/19 "
Birdsong Brewing Co.,Light As Anything,IPA - Session / India Session Ale,"
4.7% ABV ","
20 IBU ",(N/A),"
7 Ratings ","
Added 07/19/19 "
Birdsong Brewing Co.,Bésame Mucho Gose,Sour - Fruited Gose,"
7.4% ABV ","
20 IBU ",(N/A),"
8 Ratings ","
Added 12/27/19 "
Birdsong Brewing Co.,Flight Test IPA,IPA - American,"
6% ABV ","
55 IBU ",(N/A),"
7 Ratings ","
Added 09/03/20 "
Birdsong Brewing Co.,Stuck In The Middle,Rye Beer,"
3.5% ABV ","
N/A IBU ",(N/A),"
5 Ratings ","
Added 04/11/13 "
Birdsong Brewing Co.,Say It To My Face Cask With Grapefruit,IPA - Imperial / Double,"
N/A ABV ","
N/A IBU ",(N/A),"
8 Ratings ","
Added 04/23/14 "
Birdsong Brewing Co.,Help Me Rhonda,Hefeweizen,"
4.1% ABV ","
N/A IBU ",(N/A),"
6 Ratings ","
Added 06/19/14 "
Birdsong Brewing Co.,Jalapeno Pale Ale W/peach,Pale Ale - American,"
5.6% ABV ","
80 IBU ",(N/A),"
8 Ratings ","
Added 08/14/14 "
Birdsong Brewing Co.,Hot Fuzz,Sour - Berliner Weisse,"
4.1% ABV ","
10 IBU ",(N/A),"
8 Ratings ","
Added 08/21/14 "
